R12_RCPA,solar_res5,2080,2100,M1,year,79.4897
R12_RCPA,solar_res5,2090,2100,M1,year,181.072
R12_RCPA,solar_res5,2100,2100,M1,year,232.326
R12_RCPA,solar_res6,2100,2100,M1,year,297.611
R12_EEU,solar_res6,2090,2100,M1,year,0.05
R12_EEU,solar_res6,2100,2100,M1,year,0.05
R12_EEU,solar_res7,2080,2100,M1,year,0.036
R12_EEU,solar_res7,2090,2100,M1,year,1.4
R12_EEU,solar_res7,2100,2100,M1,year,1.364
R12_EEU,solar_res8,2080,2100,M1,year,9.68428
R12_EEU,solar_res8,2090,2100,M1,year,0.928846
R12_EEU,solar_res8,2100,2100,M1,year,21.3869
R12_FSU,solar_res4,2090,2100,M1,year,0.269
R12_FSU,solar_res6,2090,2100,M1,year,198.119
R12_FSU,solar_res8,2100,2100,M1,year,1976.86
R12_LAM,solar_res2,2080,2100,M1,year,1.524
R12_LAM,solar_res4,2100,2100,M1,year,1836.64
R12_MEA,solar_res1,2090,2100,M1,year,2.85153
R12_MEA,solar_res1,2100,2100,M1,year,2.84847
R12_MEA,solar_res2,2080,2100,M1,year,14.1733
R12_MEA,solar_res2,2090,2100,M1,year,8.49013
R12_MEA,solar_res2,2100,2100,M1,year,76.4365
R12_MEA,solar_res3,2080,2100,M1,year,962.176
R12_MEA,solar_res3,2090,2100,M1,year,1318.11
R12_MEA,solar_res3,2100,2100,M1,year,914.918
R12_MEA,solar_res4,2090,2100,M1,year,3230.04
R12_MEA,solar_res4,2100,2100,M1,year,9032.18
R12_NAM,solar_res1,2090,2100,M1,year,0.05
R12_NAM,solar_res1,2100,2100,M1,year,0.05
R12_NAM,solar_res2,2090,2100,M1,year,5.2
R12_NAM,solar_res2,2100,2100,M1,year,5.2
R12_NAM,solar_res3,2080,2100,M1,year,152.603
R12_NAM,solar_res3,2090,2100,M1,year,234.691
R12_NAM,solar_res3,2100,2100,M1,year,384.206
R12_NAM,solar_res4,2090,2100,M1,year,287.269
R12_NAM,solar_res4,2100,2100,M1,year,1182.52
R12_NAM,solar_res7,2080,2100,M1,year,4.4595
R12_NAM,solar_res7,2090,2100,M1,year,4.4595
R12_NAM,solar_res8,2080,2100,M1,year,3.75045
R12_NAM,solar_res8,2100,2100,M1,year,0.18655
R12_PAO,solar_res2,2090,2100,M1,year,0.15
R12_PAO,solar_res2,2100,2100,M1,year,0.15
R12_PAO,solar_res3,2090,2100,M1,year,1.6
R12_PAO,solar_res3,2100,2100,M1,year,1.6
R12_PAO,solar_res4,2080,2100,M1,year,15.3962
R12_PAO,solar_res4,2090,2100,M1,year,12.4366
R12_PAO,solar_res4,2100,2100,M1,year,41.3672
R12_PAO,solar_res5,2080,2100,M1,year,202.187
R12_PAO,solar_res5,2090,2100,M1,year,55.5786
R12_PAO,solar_res6,2100,2100,M1,year,1316.65
R12_PAS,solar_res3,2080,2100,M1,year,0.121433
R12_PAS,solar_res3,2090,2100,M1,year,0.279534
R12_PAS,solar_res3,2100,2100,M1,year,0.299034
R12_PAS,solar_res4,2080,2100,M1,year,0.653382
R12_PAS,solar_res4,2090,2100,M1,year,3.24512
R12_PAS,solar_res4,2100,2100,M1,year,2.8015
R12_PAS,solar_res5,2090,2100,M1,year,6.7417
R12_PAS,solar_res5,2100,2100,M1,year,19.5583
R12_PAS,solar_res6,2080,2100,M1,year,147.579
R12_PAS,solar_res6,2090,2100,M1,year,157.813
R12_PAS,solar_res6,2100,2100,M1,year,234.308
R12_PAS,solar_res7,2080,2100,M1,year,33.7396
R12_PAS,solar_res7,2090,2100,M1,year,167.131
R12_PAS,solar_res7,2100,2100,M1,year,360.449
R12_SAS,solar_res2,2090,2100,M1,year,1
R12_SAS,solar_res3,2090,2100,M1,year,76.4167
R12_SAS,solar_res3,2100,2100,M1,year,117.883
R12_SAS,solar_res4,2080,2100,M1,year,230.453
R12_SAS,solar_res4,2090,2100,M1,year,489.102
R12_SAS,solar_res4,2100,2100,M1,year,633.745
R12_SAS,solar_res5,2080,2100,M1,year,87.9429
R12_SAS,solar_res5,2090,2100,M1,year,213.582
R12_SAS,solar_res5,2100,2100,M1,year,1441.26
R12_WEU,solar_res4,2100,2100,M1,year,69.8465
