R12_MEA,BIO45GHG400,2055,bioenergy,land_use,year,35.02
R12_MEA,BIO45GHG400,2050,bioenergy,land_use,year,32.88
R12_MEA,BIO45GHG400,2045,bioenergy,land_use,year,27.68
R12_MEA,BIO45GHG400,2040,bioenergy,land_use,year,25.64
R12_MEA,BIO45GHG400,2035,bioenergy,land_use,year,22.93
R12_MEA,BIO45GHG400,2030,bioenergy,land_use,year,20.51
R12_NAM,BIO45GHG400,2110,bioenergy,land_use,year,273.41
R12_NAM,BIO45GHG400,2100,bioenergy,land_use,year,190.85
R12_NAM,BIO45GHG400,2090,bioenergy,land_use,year,107.16
R12_NAM,BIO45GHG400,2080,bioenergy,land_use,year,173.49
R12_NAM,BIO45GHG400,2070,bioenergy,land_use,year,217.71
R12_NAM,BIO45GHG400,2060,bioenergy,land_use,year,258.94
R12_NAM,BIO45GHG400,2055,bioenergy,land_use,year,401.23
R12_NAM,BIO45GHG400,2050,bioenergy,land_use,year,328.63
R12_NAM,BIO45GHG400,2045,bioenergy,land_use,year,439.64
R12_NAM,BIO45GHG400,2040,bioenergy,land_use,year,447.06
R12_NAM,BIO45GHG400,2035,bioenergy,land_use,year,429.64
R12_NAM,BIO45GHG400,2030,bioenergy,land_use,year,202.63
R12_PAO,BIO45GHG400,2110,bioenergy,land_use,year,34.3
R12_PAO,BIO45GHG400,2100,bioenergy,land_use,year,35.87
R12_PAO,BIO45GHG400,2090,bioenergy,land_use,year,37.31
R12_PAO,BIO45GHG400,2080,bioenergy,land_use,year,37.33
R12_PAO,BIO45GHG400,2070,bioenergy,land_use,year,36.75
R12_PAO,BIO45GHG400,2060,bioenergy,land_use,year,42.14
R12_PAO,BIO45GHG400,2055,bioenergy,land_use,year,43.29
R12_PAO,BIO45GHG400,2050,bioenergy,land_use,year,44.1
R12_PAO,BIO45GHG400,2045,bioenergy,land_use,year,42.59
R12_PAO,BIO45GHG400,2040,bioenergy,land_use,year,39.21
R12_PAO,BIO45GHG400,2035,bioenergy,land_use,year,33.34
R12_PAO,BIO45GHG400,2030,bioenergy,land_use,year,31.43
R12_PAS,BIO45GHG400,2110,bioenergy,land_use,year,103.36
R12_PAS,BIO45GHG400,2100,bioenergy,land_use,year,117.22
R12_PAS,BIO45GHG400,2090,bioenergy,land_use,year,126.55
R12_PAS,BIO45GHG400,2080,bioenergy,land_use,year,130.99
R12_PAS,BIO45GHG400,2070,bioenergy,land_use,year,134.45
R12_PAS,BIO45GHG400,2060,bioenergy,land_use,year,130.87
R12_PAS,BIO45GHG400,2055,bioenergy,land_use,year,130.79
R12_PAS,BIO45GHG400,2050,bioenergy,land_use,year,131.66
R12_PAS,BIO45GHG400,2045,bioenergy,land_use,year,130.37
R12_PAS,BIO45GHG400,2040,bioenergy,land_use,year,130.66
